Date,cov_price_5,cov_price_9,cov_return_16,IC
2020-01-02,,,,0.4827628865600429
2020-01-03,0.0,0.0,0.0,0.4762830612423432
2020-01-06,0.0,0.0,0.0,0.4638806486582228
2020-01-07,0.0,0.0,0.0,0.4601435540712491
2020-01-08,0.0,0.0,0.0,0.4633926386485298
2020-01-09,0.28486371362504054,0.0,0.0,0.5104044685348677
2020-01-10,0.33231505310415016,0.0,0.0,0.5196228719275964
2020-01-13,-0.506947195660753,0.0,0.0,0.5547472699887446
2020-01-14,-0.4623357735218061,0.0,0.0,0.6436216456878922
2020-01-15,-0.23159121968761723,-0.25800557834385907,0.0,0.6789338279779233
2020-01-16,-0.43740588798574614,-0.4543740423883212,0.0,0.7334929686295095
2020-01-17,-0.12459283658446374,-0.6862319738322866,0.0,0.7519037576944083
2020-01-21,-0.20889761977782725,-0.7147935962257709,0.0,0.7609852479823539
2020-01-22,0.4328694110288759,-0.37237923418284563,0.0,0.7534125268144083
2020-01-23,0.4864943188318991,-0.18023133232629585,0.0,0.75645285360106
2020-01-24,-0.4668018462930905,0.10435074164227477,0.0,0.7423483158093203
2020-01-27,0.504358552132148,0.32374828345428086,0.0,0.7434360436387162
2020-01-28,0.9843395422880045,0.8634730515112368,0.0,0.7670081211171185
2020-01-29,0.992916872667114,0.9031674105018747,0.6301034343499471,0.7840769818425699
2020-01-30,0.97964229340706,0.897052241375499,0.6554156523789558,0.8088407660860875
2020-01-31,0.9085418563343028,0.8688954113616583,0.6583855004248788,0.8273330147343105
2020-02-03,-0.6318024136615772,-0.30387431069296755,0.682262142346847,0.8206824495786565
2020-02-04,-0.9178509985129807,-0.45844625868153344,-0.2513259824742464,0.8176791172559009
2020-02-05,-0.22566866945334554,-0.20049311185527532,-0.2710455369482653,0.8118045595002603
2020-02-06,0.15422759111183248,0.19938098457024234,-0.16042234539138045,0.8079723210562878
2020-02-07,0.8812446521048741,0.4382285448686683,-0.1887870203728044,0.7964062603002322
2020-02-10,0.7398056847251447,0.422463485768402,-0.20898418997039764,0.7794687557651505
2020-02-11,0.4974717559212416,0.548585836580237,-0.21892010567441234,0.7575308439354385
2020-02-12,0.7367485900088802,0.6297049996940439,-0.1747793634600633,0.7349618308279107
2020-02-13,0.7643867699421836,0.8355468491512388,-0.16567944348066577,0.6786669914508973
2020-02-14,0.9270152513352702,0.8500182486060637,-0.16732146609976237,0.6068113536928244
2020-02-18,0.31270428271763817,0.8077358652106267,-0.16032451264793118,0.5313013763898042
2020-02-19,-0.2142238694236339,0.8180000105836535,-0.16103127039258203,0.447850195230734
2020-02-20,0.37037254541846615,0.8001054505111682,-0.2502696849163334,0.4002863609198267
2020-02-21,0.3576562165402075,0.8688920466267247,-0.5422497397717843,0.3558100369442828
2020-02-24,0.8962600318292815,0.8042094281014329,-0.494487643178858,0.3254859728907452
2020-02-25,0.9856574270586671,0.9671160769081388,-0.2689511249366833,0.3348327438911316
2020-02-26,0.9740860904358017,0.9746487187718524,0.19370712311544813,0.353617543035313
2020-02-27,0.9679426666881067,0.9756465029418848,0.7597407091006464,0.3843283691177185
2020-02-28,0.987788052829306,0.9837162727691076,0.7729385231344034,0.4298537736914132
2020-03-02,0.9839257697194179,0.98631140890858,0.8336313118959616,0.4723927396472655
2020-03-03,0.9926823445868204,0.9859153300014084,0.8713775927517087,0.5322556807529513
2020-03-04,0.9933384239651362,0.9868179871476435,0.890778722467882,0.589229966365494
2020-03-05,0.9966867469614925,0.9917374067163567,0.9137023832891193,0.651080530995091
2020-03-06,0.9973105385904226,0.984868840997737,0.9423705229270282,0.7121931754714302
2020-03-09,0.997046339126302,0.9887431744471188,0.9456622399407288,0.7730399352436995
2020-03-10,0.9981147453627692,0.9861781196923636,0.9439336910744891,0.802134701077875
2020-03-11,0.9799114680819299,0.9638627288170633,0.9440018372978151,0.8486377923682086
2020-03-12,0.9692855064719073,0.977210446095675,0.9593937030992088,0.8782109622185591
2020-03-13,0.9873286467751866,0.991080960592373,0.9652102495918564,0.8832339163256985
2020-03-16,0.9953260987703173,0.9909539527919703,0.9731596260745441,0.9097118869442332
2020-03-17,0.9775751974276099,0.9888973802434661,0.9795686335555485,0.9049598766140358
2020-03-18,0.7889126921138226,0.934527623432899,0.9690954295892558,0.907342581288862
2020-03-19,0.23295097329527548,0.7434605985335679,0.9696169876279205,0.9018974059631518
2020-03-20,-0.06078470627109724,0.3894358413453048,0.9362818453631356,0.8990978183827362
2020-03-23,-0.1410582298626349,0.2574632741813036,0.9326668813897108,0.8977058519489006
2020-03-24,-0.75908762794261,-0.27984244538893754,0.9383732768028896,0.9229873943682966
2020-03-25,0.1689885493351901,-0.34480599591380606,0.9168836384965384,0.926045241029398
2020-03-26,0.3162469886094318,-0.2847052649218779,0.8632709772654369,0.9207124374207952
2020-03-27,0.6590107835874823,0.21530003123868857,0.8292426106227913,0.9150710736855712
2020-03-30,0.4109432172425461,0.26793545331529883,0.830066913903894,0.8973563652070852
2020-03-31,0.5803744582065503,0.6542093957098157,0.8284805842180432,0.8839329292707558
2020-04-01,0.9585106614855509,0.7317326831507237,0.8334214008180778,0.870029263046057
2020-04-02,0.8676027050125554,0.719799628342292,0.8161118293586214,0.845569277305726
2020-04-03,0.8487437255789244,0.591326935853874,0.8086827004516041,0.8120805973340965
2020-04-06,0.985132199198558,0.6713937503646931,0.7971264743517812,0.749333635941506
2020-04-07,0.9804897840047623,0.9327930815771386,0.7501673780667979,0.7105577636542737
2020-04-08,0.9857769642367853,0.9238114918943707,0.7295914683820841,0.6640038833218501
2020-04-09,0.99197790300688,0.9601009503285349,0.6296922003244678,0.6820050597513193
2020-04-13,0.9762613551940676,0.9797439072260258,0.5939110336751385,0.780457942978599
2020-04-14,0.6071154679903735,0.8892877169409902,0.6500348959804713,0.8091340484677588
2020-04-15,0.7656920021624022,0.8839996003470811,0.5179578667291644,0.798497893325541
2020-04-16,0.5889888852428369,0.8367549037079758,0.47389924428471086,0.78880211220645
2020-04-17,0.3178924897630823,0.7666877675755795,0.5341882219701025,0.798783349513378
2020-04-20,0.5156524917530037,0.7855411401444452,0.5627414867318816,0.8040119396125707
2020-04-21,-0.008364813257239964,0.7430961620897278,0.5609069215025415,0.8063928934784891
2020-04-22,0.5266843892923372,0.47636034504568275,0.5306688571201211,0.7998212349385888
2020-04-23,0.5561912713891938,0.3130179851767836,0.5308484745668964,0.7908826999449721
2020-04-24,0.6124317073042564,0.3404700443499096,0.504975707992322,0.7921847102434408
2020-04-27,0.9179330145049327,0.17558389016932244,0.48573321782915674,0.7899118533260601
2020-04-28,0.6328557905941553,0.4649491459668925,0.37674054839211146,0.7629979606418064
2020-04-29,-0.3915622841370414,0.07015033849168788,0.3615537392875812,0.7418345913198942
2020-04-30,-0.3538722348421312,0.14160040162110832,0.3562526932943969,0.7183484703196485
2020-05-01,0.2143891074124228,0.3872339030340548,0.21834372346780553,0.7169454124477838
2020-05-04,0.7020346223350169,0.3663254474360302,0.14248459665235222,0.694328074309456
2020-05-05,0.7410118286424272,0.2758663582671334,0.34780828907733335,0.6667319118148937
2020-05-06,0.7346661607617004,0.2696360689547539,0.36479873729417195,0.6492235940913822
2020-05-07,0.9188902357875914,0.5037529041746281,0.46291106502570145,0.6422569852914244
2020-05-08,0.7250891935794002,0.7060021256445188,0.3536407140987614,0.6314326694938549
2020-05-11,0.7599483501107087,0.6960141279389461,0.4011025783442132,0.6302157458783004
2020-05-12,0.7914240016517065,0.720857243998047,0.4197295155624008,0.6161524611322318
2020-05-13,0.8852629576958341,0.7823724345878824,0.49930660105602187,0.6129755247502829
2020-05-14,0.6711407348914689,0.6817617902411697,0.5719731383525648,0.6073774131738926
2020-05-15,0.5524832356969187,0.5385037404744595,0.48631730609701945,0.6164063204859225
2020-05-18,0.5638971462298517,0.37050807391835133,0.4769640670346574,0.6291897892417168
2020-05-19,0.719857374241546,0.6432674348647942,0.4879384424515802,0.6327521182900528
2020-05-20,0.8770453874562503,0.6071583955272938,0.4649070128458021,0.6370538908999442
2020-05-21,0.8509151193096802,0.7368392035250579,0.4847191733900129,0.6610734547395102
2020-05-22,0.7348790574305094,0.8395839573480484,0.4970806435775085,0.6737756791802418
2020-05-26,0.4546886585578317,0.8545251823622433,0.47375505451037403,0.679245767652001
2020-05-27,-0.09140249404238059,0.7598443491203146,0.6097296547276585,0.6686314896736558
2020-05-28,-0.5436235651139784,0.32470072409016504,0.38183686447255477,0.6596372142872053
2020-05-29,-0.9629680761056021,-0.1735024112571691,0.3467477582761915,0.6500113537117878
2020-06-01,-0.3294891159615795,-0.444354139777301,0.36189990070925815,0.6373037899161055
2020-06-02,0.5264859050680389,-0.2435920913053154,0.41961493670966005,0.628305667624035
2020-06-03,0.8813029966970086,-0.00494886483565482,0.40359668505757107,0.6246489090598472
2020-06-04,0.7775249223057594,0.49614809734208365,0.39752232143922295,0.6441622020562286
2020-06-05,0.5630649450097854,0.6407950976268526,0.41782899425393105,0.6556485488403696
2020-06-08,0.5519999014995687,0.7728645955278373,0.2508701797065259,0.7095916202850115
2020-06-09,0.8424425088937033,0.8533403508954748,0.35605407142781226,0.7866473975794281
2020-06-10,0.6714172530170542,0.7997495803909538,0.35902043763477554,0.8323558867977847
2020-06-11,0.4506997251884983,0.6838070092426893,0.11968965909511753,0.854748339249048
2020-06-12,-0.014705513380468965,0.3540474436959181,0.039457570736011194,0.8385204568864763
2020-06-15,0.2893849157939953,0.21218973654503326,0.5443866389563444,0.8204959364272347
2020-06-16,0.8519897560687368,0.07981081210738025,0.49167377107300064,0.8107114192159888
2020-06-17,0.9577650408311393,0.06065735142741416,0.4895596744757211,0.8172860534613018
2020-06-18,0.8719046593909094,-0.020203684325916287,0.5161270807687912,0.8174695397972456
2020-06-19,0.9052464282085623,0.18383771084821418,0.5412900446952151,0.8216862025983399
2020-06-22,0.5006626537433004,0.5632442643842818,0.5924888869232973,0.8296661539575401
2020-06-23,-0.4167672195719345,0.6886088538874168,0.5880479303364451,0.836237347905132
2020-06-24,0.6550689100020983,0.7812416634312197,0.5938135857747695,0.8436624532937244
2020-06-25,-0.023548013186638395,0.43522527720160464,0.5883771028231234,0.8368844581308523
2020-06-26,0.07492569827617393,0.015768842492533446,0.6475020348832339,0.8351313414314866
2020-06-29,0.6484747020319652,-0.2209586808164571,0.6677469913515783,0.8201056683714452
2020-06-30,0.7872835952147075,-0.0033635009174294603,0.7122583117635998,0.8192397428397764
2020-07-01,0.766621795750496,0.18607369727757148,0.6781573972481933,0.8223066819740869
2020-07-02,0.8279707374081052,0.49029691011562954,0.6825499499536296,0.8259873306811073
2020-07-06,0.8952334523876667,0.6726467394660592,0.7107976290223483,0.8299001753748535
2020-07-07,0.9886762666588857,0.8691893148271007,0.7250670454305971,0.8469484270214304
2020-07-08,0.9701194855542635,0.9408331521291442,0.5701370887387964,0.8621451332449158
2020-07-09,0.9518985497142225,0.944585639101509,0.6625777066901903,0.8687878075325658
2020-07-10,0.558186614589641,0.8943951927019503,0.6734779964821633,0.8984571250594149
2020-07-13,0.35913249335556097,0.9261233233814035,0.6341443739176671,0.9241552920834716
2020-07-14,0.5698197443568058,0.8868974341732505,0.6062036906844958,0.9404660022018846
2020-07-15,-0.20411930943102813,0.7229363924798999,0.6215600466374656,0.9459591720841596
2020-07-16,-0.7121192845652303,0.22294568498207074,0.5627743788988184,0.940643522411509
2020-07-17,-0.6866271725886532,-0.3792254308543248,0.4815483073596163,0.924175422793175
2020-07-20,-0.8815790912253181,-0.521671528514855,0.4845397678760812,0.9106670045852294
2020-07-21,0.4508261959364906,-0.3197113271422276,0.4715266964755464,0.9088320275879478
2020-07-22,0.8931738299078628,-0.2127546070901266,0.45032096776684716,0.8948179969967688
2020-07-23,0.7057499641155769,0.007992220015321357,0.3869553826216321,0.881576023100104
2020-07-24,0.6644203565605987,0.17719887425185946,0.4365111521597897,0.8751253989546611
2020-07-27,0.5972431411101522,0.5128506437328312,0.5001916661200442,0.8720398348510887
2020-07-28,0.7599201966803297,0.7231435767219138,0.4614361444685201,0.8783163437580531
2020-07-29,0.8429451639483722,0.729192144012229,0.47039888376283,0.8789505451932024
2020-07-30,0.48868151416857925,0.6456137439565199,0.3768998119362982,0.8767633197621735
2020-07-31,0.738787983065116,0.5868435814326322,0.3552038160720006,0.8763469947798993
2020-08-03,0.8170384860707127,0.7884571068760486,0.31189883679355473,0.8914987874886579
2020-08-04,0.7806876825683479,0.8125865838900211,0.45117887473274665,0.8928021226668261
2020-08-05,0.6718036949410138,0.8384059278868493,0.42028318289569433,0.8956887640938522
2020-08-06,0.7847611788329795,0.9063694638637132,0.36025038444466845,0.9036174883094564
2020-08-07,0.7178311740840242,0.9227813729816859,0.43063428847819624,0.9065718397235027
2020-08-10,0.7856556189255893,0.8904866724295579,0.5277584776948903,0.9053759106325706
2020-08-11,0.18927243342678496,0.7597185213311733,0.5288849585677053,0.9009656567503992
2020-08-12,0.0651338102672335,0.5445613311843336,0.5332410080094205,0.8867517189690354
2020-08-13,0.3548276555478795,0.21971347740392091,0.602133287272356,0.8822321592999472
2020-08-14,0.7779196821039595,0.3366187393327891,0.6739269787909168,0.8889512299997666
2020-08-17,0.9627160667784498,0.09766091288393858,0.7062695649724398,0.8947897688509601
2020-08-18,0.9870942331338499,0.039178158234972074,0.6136742578841845,0.8963992956945827
2020-08-19,0.8889988397561399,0.5810151972621748,0.6799002695604226,0.9032189010981744
2020-08-20,0.7525360308585067,0.7438221363687417,0.5654488913118233,0.902028139917259
2020-08-21,0.7443438373828928,0.7949221830060281,0.5503453934289033,0.9059245173582394
2020-08-24,0.4411202398821417,0.8117974401413464,0.5706191268426006,0.9058458253483048
2020-08-25,0.5574302150206399,0.6633813731950043,0.592519583016554,0.9013515985258724
2020-08-26,0.8905879601496511,0.7380538479727906,0.5382607800791479,0.8927059972166457
2020-08-27,0.9056134197754723,0.8464142446593171,0.637449008152104,0.8867796992434624
2020-08-28,0.9307147948945078,0.8692208183934398,0.6769000000620351,0.8849927788934709
2020-08-31,0.8043717336379199,0.91275029310415,0.6578454362355026,0.8746583872318806
2020-09-01,0.6481253777103145,0.928539099142556,0.6447380736193811,0.8571747670085178
2020-09-02,0.5685798318252969,0.9283274959451973,0.5700927124895643,0.8327835030981048
2020-09-03,0.8679945523283615,0.945985009005476,0.5874125633996636,0.8118446647175069
2020-09-04,0.905960445698409,0.926853481197194,0.4178728791752129,0.8141435777829049
2020-09-08,0.9670894339669178,0.9269548752108479,0.7191784655126272,0.8063550932736345
2020-09-09,0.991154812226337,0.9680025910862571,0.7342868346144906,0.8110299188549779
2020-09-10,0.9956377457699424,0.9817464059303374,0.8057518866120068,0.824356917141977
2020-09-11,0.992338444040756,0.9857726014855819,0.8314364810336685,0.8357133084524402
2020-09-14,0.948406595915466,0.986460365481929,0.9063192345927784,0.7809572370436788
2020-09-15,0.4471977726395906,0.9525825284389143,0.891429388688436,0.6879541829359022
2020-09-16,0.3523776039768479,0.9204322935194439,0.8681681650398678,0.6409332726923668
2020-09-17,-0.3248916200508531,0.6970859435949354,0.8652053138177193,0.6036437956926435
2020-09-18,0.4047006054127216,0.4842366359036825,0.8557591594037165,0.55503270459641
2020-09-21,0.9615470765782657,0.4608105354703143,0.8604811601845289,0.48286663265579
2020-09-22,0.9026628055794642,0.6842945617456708,0.8643853960241166,0.4059992831187266
2020-09-23,0.39930691419584224,0.49805191693593354,0.8419626202423769,0.3633311968659776
2020-09-24,0.1773022880852437,0.6137147662113671,0.8049608154029849,0.2725521927886655
2020-09-25,0.19651806772694103,0.6140415320876174,0.8358524070752706,0.1794670442664984
2020-09-28,0.6979922346966573,0.5187830841148567,0.8313137695992165,0.1154867255354082
2020-09-29,0.9969694782468961,0.4188189161967878,0.8496916518690139,0.0779597881222622
2020-09-30,0.9992644010872596,0.4674181082212632,0.8458408049191098,0.0625054883870708
2020-10-01,0.9761010703994074,0.6946950386695644,0.8444827905412114,0.0533186806850967
2020-10-02,0.9344137904145311,0.9060834928391568,0.8080085219440829,0.0537129014173582
2020-10-05,0.8004972214748571,0.9660438189910587,0.7791832512726208,0.0453230651887713
2020-10-06,0.7911082348819305,0.9647199881850087,0.7700381958728393,0.0515961105097094
2020-10-07,0.7631127535019688,0.882662296758356,0.7943765735508204,0.0200309632974511
2020-10-08,0.7464833277073676,0.7638441661875807,0.8555182642599708,0.0077191587554638
2020-10-09,0.869290901022578,0.6248763953527837,0.8663594635261997,-0.0053218578248217
2020-10-12,0.9261573370363111,0.8230452248193184,0.8571960687884675,-0.0004361565040769
2020-10-13,0.9624503517681866,0.9149522783975524,0.8505600248700053,-0.0299546822026078
2020-10-14,0.9477876525798153,0.9232519043851476,0.8496643755606387,-0.0447960704461
2020-10-15,0.9575392917841045,0.9492586737011316,0.8661834990310431,-0.0413425716116244
2020-10-16,0.9067780972172444,0.9553984542588587,0.9149129000493208,-0.0183386789221965
2020-10-19,0.8632188530695156,0.9398569465025634,0.893600276072603,0.004235822374943
2020-10-20,0.9155195980832815,0.9346484285863157,0.8880539074660277,0.0569843966925833
2020-10-21,0.9073622474212157,0.9441146504406659,0.8806075776678985,0.1102523223689634
2020-10-22,0.9112819684822174,0.9527921543592304,0.8729591781607562,0.1354230358423013
2020-10-23,0.6978100158247168,0.9351669795512324,0.8733382315445856,0.1557140924203316
2020-10-26,-0.151868817115929,0.8838142309239001,0.8738588438758448,0.1830903774156004
2020-10-27,-0.239670897180949,0.7183781302520329,0.8774413496465351,0.2173404668825132
2020-10-28,-0.7187673760194521,0.24668881777888607,0.7750016249249891,0.3101172973263629
2020-10-29,0.20245934972650695,0.3358367941081497,0.7012698029450234,0.3768109976301459
2020-10-30,0.3928942054658038,0.11913692741405063,0.7388227595248638,0.4894720661272995
2020-11-02,0.7285996158762827,0.5040041445087842,0.7114508806992397,0.450209540208574
2020-11-03,0.647609656240601,0.532478957166636,0.6985182657752051,0.360644205016231
2020-11-04,-0.23657362435721846,0.4762929265884246,0.6221188291770232,0.2610148645675016
2020-11-05,0.5701554160168124,0.5538266712484133,0.5721792983327534,0.3742431784659651
2020-11-06,0.94467699976191,0.6928234414801516,0.686006646567574,0.5132390934480944
2020-11-09,0.9849720908499145,0.7449313461819229,0.7066959979550008,0.6766976224798821
2020-11-10,0.5479058778603529,0.6117689521281756,0.7065989427935628,0.6479271305699003
2020-11-11,-0.5471036998704552,0.42598335060347975,0.5469616374277592,0.5226780013355059
2020-11-12,-0.8048662679816989,0.49804233723421654,0.5267876986439967,0.4481416755433722
2020-11-13,-0.660208594195945,0.3583753280800228,0.5275164038467418,0.3939263031968125
2020-11-16,0.4454296170321285,-0.012331989512934084,0.5254384545067465,0.3278186920300434
2020-11-17,0.5543661124295548,-0.5743129781740894,0.5267951305127646,0.2689497920149135
2020-11-18,0.6761635433851307,-0.5521835804637406,0.5224613292182927,0.2097306303686423
2020-11-19,0.8232108120892049,-0.3701865650723645,0.5574209099343415,0.2286886069757497
2020-11-20,0.8060158177722482,0.44886234273657055,0.5972877831199322,0.2789532065572379
2020-11-23,0.9381315443995024,0.6149839880993508,0.5605563907570482,0.2820481960796082
2020-11-24,0.891908809653312,0.585877584642649,0.5428987209231486,0.2871862110980677
2020-11-25,0.7185443551014004,0.6357847161898084,0.45562119591109296,0.3227799453406401
2020-11-27,0.6826610171767665,0.6733916314799767,0.4750593821225114,0.3292087530242101
2020-11-30,0.7619091292482542,0.7516694933817057,0.41785309984534486,0.3457051443743017
2020-12-01,0.6979331305139747,0.8054134772364956,0.20631794645335624,0.3374038108179977
2020-12-02,0.5796402255690067,0.8688941862992982,0.08329878283142708,0.3623043499827013
2020-12-03,0.867218328787121,0.8738162658590084,0.13622756558012505,0.4137878842427714
2020-12-04,0.6532996932238782,0.8519944076728907,0.44854514713328214,0.4407976684594654
2020-12-07,-0.02782949238253076,0.5977355394930184,0.4946757527703273,0.4734361182407716
2020-12-08,-0.9203481901003423,0.06768965733974654,0.46073120216881824,0.508086158054566
2020-12-09,-0.7552294474754919,-0.28550134692075635,0.40831097548813905,0.5319724646112743
2020-12-10,0.35432672450298197,-0.193530513701185,0.3828592365732962,0.5243385806663685
2020-12-11,0.9927904012395488,-0.050405186878774204,0.516566541898445,0.5035919371682825
2020-12-14,0.9605478625011843,0.0756193894960389,0.5405773433670266,0.46816078718962
2020-12-15,0.397040860729248,0.2523474871745284,0.48360536702052603,0.4481615141199892
2020-12-16,0.22427351156051173,0.4256499557511724,0.37619793066201834,0.4294988103638506
2020-12-17,0.6578290138395019,0.6449417553749323,0.32716892701012623,0.457233968600064
2020-12-18,0.7914574741873089,0.7650285801348551,0.28575473452830036,0.4830076620328527
2020-12-21,0.746853106837995,0.7882471017241707,0.2692873140781325,0.4689241028629941
2020-12-22,0.561705729046588,0.796378560974065,0.4052481358912744,0.4377749377917658
2020-12-23,0.5292075101872259,0.777586881907816,0.3891827043004682,0.41267423334503
2020-12-24,0.7759861153807541,0.7746174172328812,0.35693915024600575,0.3424273524849468
2020-12-28,-0.3872604015944986,0.6166590088716422,0.22608555196373464,0.2924561118324111
2020-12-29,0.8068697172040246,0.7416455551307128,0.2195813380224108,0.3179702587801071
2020-12-30,0.840665283802914,0.7873373569684827,0.37558472622976735,0.3368765574500407
2020-12-31,0.8883292749640604,0.8441652905105406,0.4463192107806282,0.3408979215543812
2021-01-04,0.588515000952101,0.7663170464254327,0.41664602692170816,0.3503295070644481
2021-01-05,0.5694134518373926,0.7696280357374916,0.35663688715991126,0.385234877736979
2021-01-06,0.534732319769552,0.7295186231837468,0.39636753757562354,0.3842290423965874
2021-01-07,0.10382184350254287,0.33804876821022195,0.41430378328982387,0.3655679408095
2021-01-08,-0.24832366047107218,-0.17668125480279,0.2922865972214742,0.3349105840664539
2021-01-11,-0.2888472025337145,-0.41965825113497657,0.3795557756344384,0.2939401516286336
2021-01-12,-0.3438461314535262,-0.5073714442709856,0.40667895501451445,0.2412297442596879
2021-01-13,0.4089158159135916,-0.5190960460821183,0.5175601884470741,0.1818066721453593
2021-01-14,0.8435573986920801,-0.4475068852257789,0.5157394891525442,0.1227037518150412
2021-01-15,0.9376913058146876,-0.4648337476172417,0.4928235626878976,0.0669705041930015
2021-01-19,0.7553076047363769,-0.22890806821878407,0.5313032879361894,0.0121685655197794
2021-01-20,0.8001701632684461,0.5191671625949802,0.5383479664676489,-0.0353343529659108
2021-01-21,0.9604254968455411,0.9305237031130539,0.5461852571466651,-0.0445225934584441
2021-01-22,0.9643365877542838,0.9484434528952157,0.640738435561421,-0.0519189992417756
2021-01-25,0.9549925280579906,0.9481643712406215,0.6062648755722984,-0.0433807977913214
2021-01-26,0.9559498053009167,0.9596202717856,0.6425290288130212,-0.0379457504473579
2021-01-27,0.06987239037616941,0.9562813097544477,0.6469109397537067,-0.035641743798213
2021-01-28,0.9232939015493059,0.7580480639581991,0.6477136064227702,-0.0448620879905663
2021-01-29,0.919502542818577,0.7312517168788693,0.6736279902242831,-0.0453052842417762
2021-02-01,0.9403567278748882,0.6273619445891597,0.6547758742620975,-0.0464017844340986
2021-02-02,0.68660072018922,0.6054382917769758,0.7497574857189812,0.0290829537540569
2021-02-03,0.7843414667229425,0.6287881688353592,0.8185869479167611,0.1138233143010293
2021-02-04,0.7275995682013842,0.6439974428681663,0.8052093671220073,0.2150981138904406
2021-02-05,0.7210514719362277,0.6825847975701134,0.7634690450345836,0.2855640605874342
2021-02-08,-0.026369347099653894,0.7545741115322387,0.7466536287521826,0.380631478200119
