Date,cov_return_12,cov_price_79,IC
2020-01-02,,,0.8745233834351216
2020-01-03,0.0,0.0,0.9044273131868744
2020-01-06,0.0,0.0,0.9251603457650616
2020-01-07,0.0,0.0,0.9397725223178124
2020-01-08,0.0,0.0,0.9528150178741764
2020-01-09,0.0,0.0,0.9688544498242858
2020-01-10,0.0,0.0,0.975130153549194
2020-01-13,0.0,0.0,0.9804184075410126
2020-01-14,0.0,0.0,0.9857569884495796
2020-01-15,0.0,0.0,0.987552256826086
2020-01-16,0.0,0.0,0.9905079552110826
2020-01-17,0.0,0.0,0.9922935182046712
2020-01-21,0.0,0.0,0.9927422441581506
2020-01-22,0.0,0.0,0.9924879241103944
2020-01-23,0.5976126624415878,0.0,0.9926115818529988
2020-01-24,0.4994383587122561,0.0,0.9925839258845892
2020-01-27,0.5588711969249002,0.0,0.992573340440366
2020-01-28,0.7242509308168698,0.0,0.9927465620228316
2020-01-29,0.8541346116362533,0.0,0.992621991623038
2020-01-30,0.8543682891888115,0.0,0.9921022013969216
2020-01-31,0.881340763181013,0.0,0.9915705399456536
2020-02-03,0.8628092623136908,0.0,0.9916543684514012
2020-02-04,0.8750376279260702,0.0,0.9924876392262356
2020-02-05,0.8194217234105245,0.0,0.99256695717001
2020-02-06,0.4114151646812532,0.0,0.9929500591014002
2020-02-07,0.3919753786806812,0.0,0.9928370905823748
2020-02-10,0.4011603273940507,0.0,0.9925898318396124
2020-02-11,0.3892484640706122,0.0,0.9920464012152592
2020-02-12,0.4231167329704811,0.0,0.9908453386170298
2020-02-13,0.379340809198699,0.0,0.990064030159377
2020-02-14,0.1951339492414653,0.0,0.9893951916699764
2020-02-18,0.17641059133783266,0.0,0.9885223247938636
2020-02-19,0.17865142841930695,0.0,0.987692886964328
2020-02-20,0.19312306086615283,0.0,0.986819345194206
2020-02-21,-0.1176828550277727,0.0,0.9857710413787514
2020-02-24,-0.2006454379080771,0.0,0.9837894522234532
2020-02-25,0.6839616938397909,0.0,0.9818375446047788
2020-02-26,0.9298694459165241,0.0,0.9795632119550288
2020-02-27,0.9242858273838395,0.0,0.9780193203495732
2020-02-28,0.9260866680203197,0.0,0.9774463541590416
2020-03-02,0.9615572012491276,0.0,0.9748229177771544
2020-03-03,0.9257593803215863,0.0,0.9724635356891672
2020-03-04,0.9357193156591016,0.0,0.9676113169917084
2020-03-05,0.940132060974402,0.0,0.9591530201757484
2020-03-06,0.9470112737610298,0.0,0.9539193422861776
2020-03-09,0.9469135019649803,0.0,0.9492091490491924
2020-03-10,0.9449823064551914,0.0,0.9454091517273456
2020-03-11,0.9458848665182519,0.0,0.9410114794774233
2020-03-12,0.962985334690759,0.0,0.9412980261157344
2020-03-13,0.967028754985377,0.0,0.9380185589920343
2020-03-16,0.9731285643002189,0.0,0.935670287954515
2020-03-17,0.980630587996866,0.0,0.9294870446304864
2020-03-18,0.9855630227232565,0.0,0.9269167392423012
2020-03-19,0.9870995628230627,0.0,0.9221368871280198
2020-03-20,0.9762261112703202,0.0,0.9237709252609132
2020-03-23,0.9750390423402218,0.0,0.9236814680771768
2020-03-24,0.9744973992408018,0.0,0.9311051712283278
2020-03-25,0.9794491140992677,0.0,0.9380580304712344
2020-03-26,0.9810724019915629,0.0,0.9360820616324989
2020-03-27,0.9579495958944187,0.0,0.9366623091089228
2020-03-30,0.9587736359260907,0.0,0.933233550816777
2020-03-31,0.9555191036129215,0.0,0.9321015327590118
2020-04-01,0.9484458638153744,0.0,0.9317168296255444
2020-04-02,0.925022701234238,0.0,0.92768157588191
2020-04-03,0.8912899683990112,0.0,0.9209287523737852
2020-04-06,0.8881486218938647,0.0,0.9021338640525852
2020-04-07,0.9029299161661618,0.0,0.8847732644300383
2020-04-08,0.9227621941676932,0.0,0.8622794899874808
2020-04-09,0.9153138311659755,0.0,0.8483889466374736
2020-04-13,0.9163786217262272,0.0,0.8532990146113638
2020-04-14,0.8954735069565793,0.0,0.8574537284411354
2020-04-15,0.9327597669351507,0.0,0.858555219712381
2020-04-16,0.9235540055501605,0.0,0.8542797202758246
2020-04-17,0.9079420252457875,0.0,0.8509367516016461
2020-04-20,0.9019098660125225,0.0,0.8571677009001215
2020-04-21,0.9313008940279577,0.0,0.8590608333134173
2020-04-22,0.9057192462028358,0.0,0.8514723572694483
2020-04-23,0.926995563352854,0.0,0.8466464866017092
2020-04-24,0.9170752472811691,0.0,0.841153796791335
2020-04-27,0.8455765069104016,0.9869834096168819,0.8427739845008607
2020-04-28,0.8305222706499574,0.9885901745641218,0.854360402232462
2020-04-29,0.8060059157749447,0.9894550472754241,0.9189954658558736
2020-04-30,0.7863591678527949,0.9897467926851985,0.911075263654961
2020-05-01,0.7659440940988279,0.9895831067967547,0.9061414504583216
2020-05-04,0.7251562628990298,0.9892206645187763,0.8996768254472964
2020-05-05,0.7532683548031781,0.9886690240266042,0.8975391590488611
2020-05-06,0.7560894454576171,0.9874418341088506,0.8911989983329187
2020-05-07,0.7892530957642646,0.9860436192858724,0.8784655282358641
2020-05-08,0.7874061605967541,0.9843601549914905,0.8681924805815543
2020-05-11,0.7336255505268761,0.9828821449115956,0.8637050878536956
2020-05-12,0.6863131571302533,0.9807185424331063,0.853363663791833
2020-05-13,0.6864174473480199,0.978273102193613,0.8321913972719778
2020-05-14,0.7418024963891735,0.9759504905719294,0.8095375704063669
2020-05-15,0.8137825834635475,0.9739627932544068,0.7968761152078274
2020-05-18,0.8253644136410873,0.9713838553132456,0.8005346810266513
2020-05-19,0.8986229922390625,0.9701654893686367,0.8015043741698313
2020-05-20,0.8335706474426318,0.9691193873842047,0.7969491146404679
2020-05-21,0.7911299951275712,0.967597553880386,0.8111448465323621
2020-05-22,0.8048932667831475,0.9657395419045568,0.8284391056913482
2020-05-26,0.8165460127863491,0.9638005781324059,0.8534667340735573
2020-05-27,0.8110174455583237,0.9625102698308642,0.8625562475022587
2020-05-28,0.8038629249034411,0.9615939230853169,0.8640776495982255
2020-05-29,0.7615255064669691,0.9613351031032986,0.8681198213974912
2020-06-01,0.7959709633668354,0.9616985919152359,0.8696205972043435
2020-06-02,0.7179183755910733,0.9612546590198104,0.8724586462127548
2020-06-03,0.5757129021970904,0.9607719361698002,0.8765423649625812
2020-06-04,0.581014746170238,0.9600311580918524,0.8559252705977928
2020-06-05,0.5627636967445282,0.9590941515540001,0.8227827874573355
2020-06-08,0.6264539926475474,0.9580500997137124,0.7911900862309321
2020-06-09,0.6805988758156315,0.9569041963784423,0.7700786374648305
2020-06-10,0.6566820334152095,0.9560389730285005,0.7572863760849167
2020-06-11,0.4972433451084408,0.955272311201044,0.7373770351190472
2020-06-12,0.4280679068702679,0.9532687109586976,0.6974827043616274
2020-06-15,0.8547678030748166,0.9516372468932338,0.6555606056087554
2020-06-16,0.8726554490920471,0.9512783897025638,0.6287523256394335
2020-06-17,0.8736904455113038,0.9528194942113092,0.6241113097615897
2020-06-18,0.8866867981353818,0.9541176948941755,0.6117482168790139
2020-06-19,0.8718115869301429,0.9550136249674173,0.6018572850554972
2020-06-22,0.8561874825754652,0.9564672306860045,0.6089771219835162
2020-06-23,0.8776106695062295,0.9573010386814839,0.6143787607949184
2020-06-24,0.9077113135543654,0.9581703538506677,0.6318497289276214
2020-06-25,0.8978653688468747,0.958923446725715,0.630706922790112
2020-06-26,0.913768340715717,0.9603494668293924,0.639564014417182
2020-06-29,0.9292391398287263,0.9620574002651332,0.6040046217016379
2020-06-30,0.8494740607063865,0.9639768729896436,0.6027344851671161
2020-07-01,0.8605104442489654,0.96438414010924,0.6083998320818502
2020-07-02,0.8695703215290996,0.9654728889837769,0.6270627744821501
2020-07-06,0.8722064470919998,0.9663209465726281,0.6433129176731569
2020-07-07,0.8772970554405619,0.965995736450984,0.6792154669853964
2020-07-08,0.896885949906833,0.9662767566534949,0.7222014059510209
2020-07-09,0.9031038488514805,0.9653351425405143,0.7289144105532847
2020-07-10,0.9017989145348814,0.9644139370733879,0.7369607861077809
2020-07-13,0.8743296768666934,0.9627476097149887,0.7531534807263806
2020-07-14,0.8784650315278896,0.9620606400838558,0.7594197305686957
2020-07-15,0.895369831697448,0.9616231632479314,0.7657900120486286
2020-07-16,0.8849288693278522,0.9623702355034546,0.7650694286768803
2020-07-17,0.6992753835998862,0.9630019721406325,0.7618915669640421
2020-07-20,0.6625202152411954,0.961448922342879,0.7607771025411167
2020-07-21,0.6459961051305331,0.9609471698115271,0.7791841936890459
2020-07-22,0.6150222345350191,0.9596863792429183,0.7943982916969813
2020-07-23,0.6133842183889268,0.9594103205218399,0.813800735269795
2020-07-24,0.5492983470174025,0.9580618198621587,0.8254899327740275
2020-07-27,0.6811198412548087,0.9550386631282368,0.8436159425304136
2020-07-28,0.6660624287625764,0.9520481118385,0.8778545487381956
2020-07-29,0.7559692343218485,0.9467741623522145,0.9041879904620274
2020-07-30,0.752130420486341,0.9443910908270385,0.9243495480651048
2020-07-31,0.7407919851179358,0.9419413118238676,0.9522990949787146
2020-08-03,0.7269181725172863,0.9375891301935465,0.957658177237963
2020-08-04,0.5339971132127622,0.9330006311236927,0.9537721521088331
2020-08-05,0.5350115406201287,0.9244846375867883,0.947672502952413
2020-08-06,0.5281581899923752,0.9173817579605049,0.9427971082161544
2020-08-07,0.5060531750168323,0.911328242884229,0.9290292379683056
2020-08-10,0.5291114190082682,0.9046607370395422,0.9220431749636584
2020-08-11,0.5168968848012742,0.9003615315361542,0.8955234804841731
2020-08-12,0.28312095482948973,0.893623510651456,0.866651850629369
2020-08-13,0.35937683217791067,0.8860182146242518,0.840741755403293
2020-08-14,0.44327414283817895,0.881734797399496,0.8219110270883752
2020-08-17,0.26737327322829557,0.8752095887464452,0.8137082697943749
2020-08-18,0.1863719659886752,0.8717761034976258,0.8100793951055179
2020-08-19,0.25351425465821575,0.8761535292055883,0.8084451218569452
2020-08-20,0.4786054231638632,0.8880775232752346,0.8114509702229181
2020-08-21,0.6167880611540559,0.890666510619004,0.819504437158944
2020-08-24,0.6406162708085268,0.8919013295295194,0.8262849558540465
2020-08-25,0.6331600581815096,0.891524270808071,0.8275320942801102
2020-08-26,0.542800310879019,0.8910085087271081,0.8301954421596635
2020-08-27,0.5425820689203524,0.8904122685884424,0.8308804161441847
2020-08-28,0.621534765865472,0.8910980735356733,0.82116055512187
2020-08-31,0.486728818201894,0.8940426987308477,0.7999008997153505
2020-09-01,0.4337506096685737,0.8970907317429746,0.7762223569018706
2020-09-02,0.534666614151707,0.9017949717427549,0.7296187463476448
2020-09-03,0.5313948283443034,0.903534530493272,0.5799124463207418
2020-09-04,0.6788317115684185,0.9023660815930711,0.5035846251995513
2020-09-08,0.8950991887703396,0.9007914768858833,0.4660530579978126
2020-09-09,0.8856270195293554,0.8985997892670626,0.4731791847114345
2020-09-10,0.9148088678754368,0.8961904370833695,0.5252889010585677
2020-09-11,0.9076488817026894,0.8922502315422877,0.5664846218385972
2020-09-14,0.9089209272391997,0.8895399100341992,0.6138598182041806
2020-09-15,0.9057626870204588,0.8847534320661447,0.6460227379616139
2020-09-16,0.8882196576886848,0.8826997355244036,0.6784519817655305
2020-09-17,0.8943539493100493,0.878296919460465,0.6978303164667736
2020-09-18,0.8908234124773998,0.871035978392118,0.7213574919522188
2020-09-21,0.8922219000421402,0.860461772503095,0.7400247517195494
2020-09-22,0.8874788928132652,0.849018172638202,0.7469537165815567
2020-09-23,0.9128823381834702,0.8408759575297677,0.7506288259274974
2020-09-24,0.866077651359172,0.832139635327673,0.7455563416105984
2020-09-25,0.9069891956164028,0.8245116079840815,0.7363895841967653
2020-09-28,0.8772466291841177,0.8133911223301882,0.7294422291467552
2020-09-29,0.8708356487589995,0.8032165009645066,0.733211868907451
2020-09-30,0.8908579327881839,0.7973127689284266,0.7331777956577352
2020-10-01,0.8660524758555505,0.7877667662281806,0.7375608755409137
2020-10-02,0.8958562105817295,0.7802750336760221,0.7384848446048672
2020-10-05,0.9016653226028657,0.7631422022142097,0.7381635386382839
2020-10-06,0.9068926259956357,0.7462414518717705,0.7511330697621997
2020-10-07,0.9118568156025333,0.7276692177593723,0.7529866705607818
2020-10-08,0.9158830442248994,0.7059655426605531,0.7702046521617015
2020-10-09,0.8757550388968133,0.6891034949426573,0.7909844714506087
2020-10-12,0.8862417191284128,0.6747113237001677,0.8149711835483383
2020-10-13,0.7968138196671752,0.669522760586396,0.8371617996755799
2020-10-14,0.8000175210260312,0.6686423200895351,0.852081354881282
2020-10-15,0.7960944037353109,0.6692276938393651,0.864434639126133
2020-10-16,0.8063160554762328,0.6620853635253333,0.8774234431272299
2020-10-19,0.8246951283837665,0.6584305458502172,0.8849986349366027
2020-10-20,0.8308847952953312,0.626289447815956,0.8906735967840554
2020-10-21,0.8623262533525441,0.6033387903065668,0.889444583410103
2020-10-22,0.8487450505042892,0.5875178604062874,0.875960670819649
2020-10-23,0.7762702237126476,0.5797742207499963,0.8670919190566289
2020-10-26,0.718242391032634,0.5812396428760258,0.8517314806640355
2020-10-27,0.8764323838743389,0.5827446519164897,0.8348398802334034
2020-10-28,0.9191429545110944,0.5808518431177625,0.8118881128096718
2020-10-29,0.9120106776505249,0.5812726382229186,0.7722810095589023
2020-10-30,0.943154938866336,0.5839623807558337,0.7112853152328291
2020-11-02,0.9533366566145429,0.5751359116495507,0.5900293186610264
2020-11-03,0.8330378928684937,0.5653019230878915,0.4031183818960825
2020-11-04,0.7903339435186519,0.56315616075407,0.1414175388492956
2020-11-05,0.7588060575849696,0.5630889485038042,0.0815042622347052
2020-11-06,0.7931508786773774,0.5873714457515612,0.0392314367086667
2020-11-09,0.7376944343027892,0.608115806713618,0.0736010431189292
2020-11-10,0.7559415791838693,0.6465244972305041,0.1459820313363227
2020-11-11,0.7258120747765479,0.6760184470452334,0.1040265662596264
2020-11-12,0.7250267529710103,0.7061901656385963,0.0512177323943202
2020-11-13,0.6762164955467292,0.7232840158108939,-0.0011771497344759
2020-11-16,0.6843971438404824,0.7477218006555613,-0.0244061179331929
2020-11-17,0.3460747825952392,0.7742467687312552,-0.0399993337605629
2020-11-18,0.31803152745282265,0.7929536667135462,-0.0037714708678055
2020-11-19,0.6814515843444747,0.80628524940601,0.14660860030659
2020-11-20,0.727400073040168,0.8235987339166835,0.2735709314616943
2020-11-23,0.7212123610138884,0.8287061175935176,0.3395874813998869
2020-11-24,0.7669323014378632,0.831982872679505,0.3925638878676523
2020-11-25,0.728609278826525,0.8365240873375648,0.4576098162396442
2020-11-27,0.7837954103575808,0.8411497437161406,0.464845085771817
2020-11-30,0.8101634707721707,0.8474933509628161,0.4955658605150926
2020-12-01,0.8042068951230492,0.8509228857915956,0.4807310459171379
2020-12-02,0.7791674881724244,0.8563900030767833,0.496658130134109
2020-12-03,0.8254121915266478,0.862129051140212,0.5578037488035297
2020-12-04,0.7603807373062118,0.8681585336775813,0.5897341738397799
2020-12-07,0.8251116768034069,0.8734214841796113,0.6480667365182952
2020-12-08,0.7753545109520193,0.8775483431945115,0.6998111712343391
2020-12-09,0.7479579018076655,0.8812026326730059,0.7478416730524815
2020-12-10,0.7468175341501894,0.8834722130076201,0.7829437700530673
2020-12-11,0.7762261130020125,0.884918988540102,0.8099329406885892
2020-12-14,0.8191356698143212,0.8876178171230072,0.8369369811358459
2020-12-15,0.7742500005494368,0.8890716377977069,0.8634397222950858
2020-12-16,0.8016176878402446,0.8891363103336275,0.8773938198146521
2020-12-17,0.7379112160668093,0.8888504363446729,0.8879477777905055
2020-12-18,0.7139567236890687,0.8865349698951296,0.8921077316706528
2020-12-21,0.545189997399762,0.8836088582293222,0.8943731818750719
2020-12-22,0.7176042429648128,0.88247326230687,0.8955164857594003
2020-12-23,0.5879554668725838,0.8805403929762791,0.8960684539007611
2020-12-24,0.5678978199062213,0.879299351218201,0.8999064857379013
2020-12-28,0.5483065654087887,0.8777454923582295,0.8931112201466703
2020-12-29,0.5635381468613432,0.8790038087417893,0.879554892839045
2020-12-30,0.5358062305494519,0.8784210091632125,0.8793626521056312
2020-12-31,0.5516860503339727,0.875362522714661,0.8736100345166238
2021-01-04,0.5649605879092884,0.8727941717130934,0.8602409163870491
2021-01-05,0.527038284754994,0.8703669445443374,0.8180533885259015
2021-01-06,0.6246945670498972,0.8673647511850316,0.794309347037509
2021-01-07,0.655907007163357,0.863087452843168,0.7721021153375061
2021-01-08,0.7032224999770609,0.8613987673286018,0.770629392965894
2021-01-11,0.7920405700488776,0.8603353235728091,0.7755427181677409
2021-01-12,0.8352510017461913,0.8559603359994326,0.7773215304230736
2021-01-13,0.8549710069615432,0.8482036782359748,0.770371053119364
2021-01-14,0.8565870706295349,0.8389660375511724,0.7639549374965038
2021-01-15,0.8545105870343869,0.8300473788635989,0.7638624150627122
2021-01-19,0.8526886579910729,0.817638043758736,0.7456444594250148
2021-01-20,0.8093357756638132,0.8084374830027128,0.7375554436828631
2021-01-21,0.8109644468117313,0.8069313249733019,0.7448470944823103
2021-01-22,0.8260958903264765,0.8081256731324478,0.7457043387813784
2021-01-25,0.8453823287076451,0.8074322125166586,0.748022361845661
2021-01-26,0.8348771692366258,0.8080559386456806,0.7613248912093858
2021-01-27,0.8610423194548379,0.8093117621205618,0.7651675873270907
2021-01-28,0.8431911640642754,0.8041139336537269,0.7001920843207312
2021-01-29,0.8936142589301616,0.8036810404195416,0.6566262728475629
2021-02-01,0.8943899431710981,0.7970449617947405,0.5033141427207801
2021-02-02,0.8923543931804098,0.7978125427644734,0.3669697723922743
2021-02-03,0.9108692353807673,0.8031338849419049,0.3680079638865932
2021-02-04,0.8849631874333351,0.7962930533155009,0.5466072974087735
2021-02-05,0.7017635617678059,0.7997767004055454,0.6350197218978938
2021-02-08,0.6282318437350171,0.8001565629180779,0.7051867078930497
2021-02-09,0.5851192812503071,0.8035412780221056,0.7554791577856266
2021-02-10,0.5582475497488504,0.8068671099057564,0.7984068067808687
2021-02-11,0.5597970795595583,0.8084485834999984,0.8254198536873125
2021-02-12,0.5695500675294779,0.8078214284393119,0.8475120040322017
2021-02-16,0.5696041673187533,0.8087965443744514,0.8617024743247933
2021-02-17,0.3044548844985911,0.8083675567795631,0.8803219011826243
2021-02-18,0.2990437002244066,0.8085773829555164,0.8958514171799475
2021-02-19,0.08359681833044241,0.8085746496101162,0.9072956988202624
2021-02-22,-0.04123937159554011,0.8055423230820432,0.913292222764864
2021-02-23,-0.04617518112951505,0.8016791927454613,0.9189308169745324
2021-02-24,0.3879334633053042,0.7901103118816235,0.922269359183197
2021-02-25,0.6078564231074316,0.7849738980715782,0.9271231895833996
2021-02-26,0.6884941080061348,0.7843117277314021,0.9305030577172286
2021-03-01,0.9146825152963022,0.781512175968746,0.9350922189590604
2021-03-02,0.8928293738201196,0.785634915382261,0.9355598759007566
2021-03-03,0.918374340399316,0.7984914695852205,0.9363889133853616
2021-03-04,0.9098909621217791,0.8046128816127378,0.9348510754808986
2021-03-05,0.9096946072182482,0.8056177078934139,0.9479029115626992
2021-03-08,0.7982842397626108,0.8078560024679116,0.9625450692138195
2021-03-09,0.8436415459542262,0.8095897306031847,0.9669100714509552
2021-03-10,0.744366507763652,0.8135284626185171,0.9699831763401102
2021-03-11,0.7613114912756583,0.8209601021800216,0.971763775777584
2021-03-12,0.7513440911942603,0.8296621506180831,0.9745673628142782
2021-03-15,0.7545736684249859,0.8331510831048722,0.9738415347505208
2021-03-16,0.7054365172695348,0.83632378927455,0.9722127436654728
2021-03-17,0.6374670364768948,0.84206711338778,0.9714634338417432
2021-03-18,0.6263735760950909,0.8479283230463602,0.970416667559714
2021-03-19,0.5882173992574243,0.8525304342473757,0.9685011668546776
2021-03-22,0.6600345474789074,0.8551387442157665,0.9661831641117749
2021-03-23,0.6041672369336742,0.8556197959257477,0.9617535978874194
2021-03-24,0.7522061392444024,0.8580140492484589,0.95873997010794
2021-03-25,0.576826600179498,0.8613687759868666,0.9577836999377948
2021-03-26,0.5568228293171814,0.8633060451440387,0.9547391739602868
2021-03-29,0.4946162164910281,0.8616299583658227,0.9472098234321736
2021-03-30,0.3791991293439026,0.8638401358781093,0.9343785802299944
2021-03-31,0.21380283578781947,0.8668291345939261,0.9172024600286904
2021-04-01,0.27923303131023325,0.867474365196015,0.8914155690139217
2021-04-05,0.29073070098095705,0.87047566734731,0.8669395801201325
2021-04-06,0.47754276410682084,0.8761904688969996,0.8623491983395014
2021-04-07,0.6032927415085244,0.8809362941665873,0.8525083595822245
2021-04-08,0.4305660019903728,0.8859018953714738,0.8604800361567407
2021-04-09,0.4134236981128001,0.8913662153405632,0.8674886403466244
2021-04-12,0.469878985584346,0.8960751655371862,0.8724389458928229
2021-04-13,0.5071110416044057,0.896729967123162,0.8694142363613135
2021-04-14,0.49201047459424657,0.8972872092648299,0.8754703426893458
2021-04-15,0.5083802681329506,0.8974853150036346,0.8796149069439579
2021-04-16,0.8637972278457923,0.8978844342277179,0.8944808859776339
2021-04-19,0.8832118157892542,0.8975578623044883,0.9116628362208712
2021-04-20,0.8881987857003858,0.8977694639872511,0.911048867738648
2021-04-21,0.843977598682418,0.8979669521327881,0.9039881775433324
2021-04-22,0.8066199905961184,0.8973857007026317,0.8668433062575909
2021-04-23,0.5746971471684432,0.8973624193146501,0.8599500735036343
2021-04-26,0.660474522917117,0.8980106079806953,0.87112735062089
2021-04-27,0.754020201577598,0.8990612525481144,0.8821018866835906
2021-04-28,0.7484309222837463,0.8998658155435809,0.8992524382569954
2021-04-29,0.7249212445773133,0.9006077837014778,0.902261341619258
2021-04-30,0.541459848634181,0.9030294761123947,0.9030259915272976
2021-05-03,0.5726336136490177,0.9053479476712814,0.9004726755607156
2021-05-04,0.5947279652445219,0.9095482881890813,0.8935221239321659
2021-05-05,0.5102659326700669,0.9134437109657969,0.8847093044469231
2021-05-06,0.5740246902225419,0.9172118991588024,0.8825009763217565
2021-05-07,0.5870050918291868,0.9229088497956149,0.8903622272782866
2021-05-10,0.596959552509286,0.9298018866307132,0.9001915299643017
2021-05-11,0.6686624298116249,0.9358914621718604,0.907230913954763
2021-05-12,0.7270398343321443,0.9399706281416458,0.9057689381196494
2021-05-13,0.7094614867798245,0.9430613829523654,0.8941356691760686
2021-05-14,0.7750454290687037,0.9452141490126083,0.8919321206694517
2021-05-17,0.7810298466227138,0.9480155798661946,0.903479943170222
2021-05-18,0.9376966604131018,0.949747417805775,0.9092186662333644
2021-05-19,0.9485902977092691,0.9523228913809867,0.9025131988255032
2021-05-20,0.9419940761682933,0.9535883639998295,0.8822191156554189
2021-05-21,0.9428222082501027,0.9537312988098484,0.8766215332781842
2021-05-24,0.9530292974819504,0.9545200197732576,0.8747549520379864
2021-05-25,0.9512453135087608,0.9525508710006926,0.8783669574858759
2021-05-26,0.9426557327766202,0.9509411658256003,0.88285535941991
2021-05-27,0.9444752298350682,0.9502773489970059,0.8863065980191672
2021-05-28,0.950487799304809,0.9523361207750475,0.8897075389329738
2021-06-01,0.9049715067761421,0.9527508624311353,0.8927761637021282
2021-06-02,0.8301096214990523,0.9534011048710892,0.8956684353850038
2021-06-03,0.8497371427394684,0.9537767404714036,0.8963527879248191
2021-06-04,0.7838737434320446,0.9538198562544496,0.8924612962623867
2021-06-07,0.8054944426628218,0.9543470807491929,0.8961164212245082
2021-06-08,0.8347075633124491,0.9542671449327574,0.895624882083952
2021-06-09,0.8322220074800808,0.9536835753171007,0.8970125639242394
2021-06-10,0.7897065032078586,0.9528866427922636,0.8979872708277044
2021-06-11,0.7758473237211853,0.9522509221576996,0.9003856950122475
2021-06-14,0.6591022183969701,0.9524823799924393,0.9019694480360364
2021-06-15,0.630912094320896,0.9525090725492122,0.9038390938796944
2021-06-16,0.6349702799254843,0.9520321173579752,0.90550376184364
2021-06-17,0.7511644997070901,0.9507470988089208,0.9062936982451206
2021-06-18,0.7605130203067887,0.9488576796517445,0.909348842015606
2021-06-21,0.7836493759905488,0.9438789706536956,0.9208378547131808
2021-06-22,0.8169740875180894,0.943717468007606,0.9215274939244306
2021-06-23,0.7249437848230991,0.9431681378798907,0.9212243981977468
2021-06-24,0.6801857699453723,0.9434510389625634,0.922588352530058
2021-06-25,0.682167358080325,0.9443632528695548,0.9262327814396528
2021-06-28,0.7248704704085999,0.9522329472534338,0.9277416637226084
2021-06-29,0.6963428810342797,0.9598101932913483,0.9287178569482776
2021-06-30,0.7367505020163506,0.9628365393095487,0.9249250688648902
2021-07-01,0.706996176930354,0.9638627577715708,0.9254877510414043
2021-07-02,0.6908438390660262,0.9637386672092233,0.931402761201163
2021-07-06,0.68652122964198,0.9648306451066527,0.9387532388993514
2021-07-07,0.6470573326475116,0.9647409616253249,0.941758849937086
