Date,GOOG,SPY,IC
2022-11-30,101.334686,397.221313,0.8877268912156029
2022-12-01,101.164879,396.929016,0.8859340626701074
2022-12-02,100.715393,396.47113,0.8879167983514059
2022-12-05,99.756485,389.338867,0.901788687762771
2022-12-06,97.199387,383.726624,0.9153595885858744
2022-12-07,95.041847,383.073853,0.9276243101860948
2022-12-08,93.843208,386.074799,0.9361453802425
2022-12-09,92.964211,383.190735,0.9351761954044956
2022-12-12,93.453651,388.71524,0.925218871582871
2022-12-13,95.741051,391.657806,0.9133578808338376
2022-12-14,95.20166,389.153748,0.89112067872155
2022-12-15,91.096336,379.634399,0.8715616006425925
2022-12-16,90.756721,375.152344,0.8612332601460355
2022-12-19,89.048668,371.971161,0.8556384377590877
2022-12-20,89.528122,372.480164,0.8453060456363116
2022-12-21,90.147415,378.049713,0.8395899305379458
2022-12-22,88.159683,372.656372,0.8334137877484661
2022-12-23,89.707916,374.800018,0.8192200734554107
2022-12-27,87.830055,373.321991,0.8114339815626259
2022-12-28,86.361725,368.682404,0.7988329634487555
2022-12-29,88.848892,375.318787,0.7848862715550957
2022-12-30,88.62915,374.330139,0.7794637906730353
2023-01-03,89.598038,372.754303,0.7721353961172531
2023-01-04,88.609169,375.631989,0.7684127420832718
2023-01-05,86.671371,371.344818,0.7583810232718257
2023-01-06,88.059799,379.860474,0.7406392568335002
2023-01-09,88.699066,379.645142,0.7234899199372704
2023-01-10,89.138565,382.307526,0.706889713941401
2023-01-11,92.155136,387.142914,0.6949133694856676
2023-01-12,91.805534,388.552429,0.6901691178000827
2023-01-13,92.694519,390.059814,0.6824688737968841
2023-01-17,92.055252,389.345276,0.6567338881656852
2023-01-18,91.675674,383.198242,0.6252248188293983
2023-01-19,93.803261,380.40863,0.5526811931333208
2023-01-20,99.167152,387.49527,0.5159665124278937
2023-01-23,101.094955,392.144684,0.5012409253200816
2023-01-24,99.097229,391.723846,0.4543444057023381
2023-01-25,96.620056,391.870605,0.3996763354503678
2023-01-26,99.047295,396.177429,0.3645733242143802
2023-01-27,100.595528,397.087708,0.3466795531948015
2023-01-30,97.838661,392.10556,0.3297460800748921
2023-01-31,99.756485,397.870819,0.3312528755503335
2023-02-01,101.314713,402.099304,0.3324677228017811
2023-02-02,108.676331,407.952667,0.3425833356426237
2023-02-03,105.100403,403.616425,0.3089060424024593
2023-02-06,103.352394,401.149811,0.3020993188100684
2023-02-07,107.917198,406.396301,0.3049343318527712
2023-02-08,99.886337,401.952484,0.2878533083779723
2023-02-09,95.351494,398.467865,0.3184425595633455
2023-02-10,94.752174,399.397736,0.3599371769417904
2023-02-13,94.892014,404.086243,0.3968860479315999
2023-02-14,94.842072,403.90033,0.4701437658283914
2023-02-15,96.989632,405.211945,0.5404897811856338
2023-02-16,95.671127,399.63266,0.5898838776889681
2023-02-17,94.482483,398.634308,0.6187611753239892
2023-02-21,91.945374,390.637299,0.6470914734199161
2023-02-22,91.695656,390.098969,0.6597626427989537
2023-02-23,90.966484,392.174042,0.670281564881337
2023-02-24,89.248436,387.98468,0.6912967893999263
2023-02-27,89.997589,389.306152,0.6956609482060208
2023-02-28,90.197365,387.867249,0.7033060663917557
2023-03-01,90.40712,386.379456,0.7151470875875017
2023-03-02,92.20507,389.38443,0.7221967686520537
2023-03-03,93.913124,395.629303,0.7345054880664875
2023-03-06,95.471359,395.903381,0.7626529302614657
2023-03-07,94.062958,389.834656,0.7849068948595204
2023-03-08,94.542419,390.470947,0.7922375530212905
2023-03-09,92.55468,383.266754,0.8033075000133426
2023-03-10,90.906555,377.73645,0.8008398903314994
2023-03-13,91.555817,377.19809,0.7774556105524509
2023-03-14,94.142868,383.433197,0.7309587877662633
2023-03-15,96.440262,381.035065,0.6522182428513553
2023-03-16,100.955116,387.720367,0.5451244085484362
2023-03-17,102.343536,383.18692,0.5136649477388711
2023-03-20,101.81414,386.87146,0.4549486226872623
2023-03-21,105.719688,391.951324,0.4475215290311659
2023-03-22,104.10154,385.269897,0.5024429246744837
2023-03-23,106.139221,386.311462,0.5457877846305103
2023-03-24,105.939445,388.846436,0.6124546203341122
2023-03-27,102.942856,389.573486,0.6382636010291728
2023-03-28,101.244789,388.699036,0.6224495778731055
2023-03-29,101.784172,394.348785,0.630926710744764
2023-03-30,101.204834,396.657776,0.6591861905572933
2023-03-31,103.88179,402.248474,0.6726503456739555
2023-04-03,104.790756,403.781342,0.6840528939293795
2023-04-04,105.000519,401.541046,0.7060100860914394
2023-04-05,104.830704,400.489716,0.7094786627960421
2023-04-06,108.776222,402.051971,0.7225758446133529
2023-04-10,106.82843,402.464661,0.7422140813344384
2023-04-11,105.999382,402.572723,0.7405795899042065
2023-04-12,105.100403,400.931854,0.731345077456816
2023-04-13,108.067024,406.257324,0.7201026474302223
2023-04-14,109.335579,405.264954,0.7172150028426353
2023-04-17,106.299034,406.719116,0.7084773126629333
2023-04-18,105.000519,406.984375,0.706976761915263
2023-04-19,104.900627,406.915649,0.7064772522720532
2023-04-20,105.779633,404.695038,0.7040584299873418
2023-04-21,105.789619,405.009491,0.6997521337793282
2023-04-24,106.658623,405.431946,0.6894308517343095
2023-04-25,104.491096,398.996216,0.6875066867535432
2023-04-26,104.331276,397.306213,0.6707746367367017
2023-04-27,108.246826,405.21582,0.6349949480829108
2023-04-28,108.096992,408.674438,0.6063208123570296
2023-05-01,107.58757,408.261719,0.5963695415325339
2023-05-02,105.859543,403.673218,0.5770531788552199
2023-05-03,105.999382,400.902405,0.538021912141693
2023-05-04,105.090408,398.062775,0.4793867936576942
2023-05-05,106.094269,405.431946,0.4102417153199221
2023-05-08,108.116966,405.540039,0.3585988688808498
2023-05-09,107.817314,403.761627,0.2878119061315421
2023-05-10,112.152374,405.648163,0.1321525501907338
2023-05-11,116.767128,404.940735,-0.0314752482648829
2023-05-12,117.785965,404.410095,-0.1506869095589119
2023-05-15,116.827057,405.805389,-0.1852657063698957
2023-05-16,119.953491,403.093506,-0.2335246563695927
2023-05-17,121.341919,407.986633,-0.2512236598054632
2023-05-18,123.379593,411.91684,-0.248223317166804
2023-05-19,123.109909,411.317444,-0.238252891409697
2023-05-22,125.726929,411.484528,-0.2780998900849579
2023-05-23,123.149864,406.866486,-0.2714146133763475
2023-05-24,121.50174,403.918854,-0.2769104083108856
2023-05-25,124.208656,407.416718,-0.3106283874323803
2023-05-26,125.28743,412.693054,-0.1600768670756646
2023-05-30,124.498329,412.850281,-0.0356254298482319
2023-05-31,123.229774,410.560913,0.1149355974797718
2023-06-01,124.228638,414.4617,0.2219059563128284
2023-06-02,125.087662,420.455231,0.3072064821771381
2023-06-05,126.486061,419.649567,0.3508854124280813
2023-06-06,127.76461,420.563324,0.4118625555491375
2023-06-07,122.800262,419.109131,0.4855470237314239
2023-06-08,122.530563,421.644165,0.5121311949152658
2023-06-09,122.730339,422.400696,0.5223454531988055
2023-06-12,124.208656,426.232666,0.5261772042513806
2023-06-13,124.288567,429.042816,0.5359746216325663
2023-06-14,124.238617,429.553711,0.5384657237887984
2023-06-15,125.647018,434.879181,0.5447271829508072
2023-06-16,123.918983,433.397888,0.5300099186958181
2023-06-20,123.709221,431.149353,0.5032829731108225
2023-06-21,121.122169,428.940247,0.4512880067698094
2023-06-22,123.729202,430.488617,0.4070859068550598
2023-06-23,122.880165,427.23407,0.3827582838473228
2023-06-26,118.954628,425.488556,0.3436681388149724
2023-06-27,118.874725,430.153259,0.2683493865617334
2023-06-28,120.942375,430.370239,0.1859350381778268
2023-06-29,119.873589,432.066498,0.1257006286558617
2023-06-30,120.832497,437.165161,0.0673431630300008
2023-07-03,120.422958,437.668182,0.0656607420956577
2023-07-05,122.490608,437.017242,0.0776926005136099
2023-07-06,120.792542,433.595154,0.0835505260307219
2023-07-07,120.003441,432.500427,0.0675206763734224
2023-07-10,116.73716,433.595154,0.0211369412257652
2023-07-11,117.576202,436.356506,-0.0675309267292288
2023-07-12,119.484032,439.867401,-0.145485798013989
2023-07-13,124.68811,443.358551,-0.1832952819583419
2023-07-14,125.557121,443.082397,-0.1694266651344981
2023-07-17,124.917847,444.620911,-0.1719864331357897
2023-07-18,123.938965,447.924713,-0.1635778666700192
2023-07-19,122.640442,448.920776,-0.1057384582526044
2023-07-20,119.394135,445.942383,-0.06479018249245
2023-07-21,120.173248,445.942383,-0.0251224127053529
2023-07-24,121.741463,447.93457,0.0174293390817638
2023-07-25,122.650429,449.15744,0.0965118456495871
2023-07-26,129.512619,449.226501,0.2407339414586139
2023-07-27,129.722382,446.248169,0.30453490466222
2023-07-28,132.85881,450.617035,0.3400465819464573
2023-07-31,132.958694,451.475006,0.3918358399767488
2023-08-01,131.740082,450.183105,0.4097557424773988
2023-08-02,128.493774,443.920715,0.4257301667898355
2023-08-03,128.623642,442.648499,0.4717747634277588
2023-08-04,128.39389,440.646484,0.4677355113838156
2023-08-07,131.790039,444.492676,0.4725321664906751
2023-08-08,131.69014,442.559753,0.4316924919302721
2023-08-09,130.00206,439.601135,0.3996396467247753
2023-08-10,130.061996,439.758911,0.3685060192916441
2023-08-11,130.022034,439.502502,0.3534348952115368
2023-08-14,131.680161,441.928558,0.3585473037225567
2023-08-15,130.121933,436.780579,0.3582966262125762
2023-08-16,128.963242,433.575409,0.350174769130201
2023-08-17,130.311722,430.271637,0.340086302989149
2023-08-18,127.964386,430.47876,0.3226363320522027
2023-08-21,128.783447,433.279541,0.3090400553037581
2023-08-22,129.542587,432.105957,0.2980150723648312
2023-08-23,133.058594,436.91864,0.2704857211951269
2023-08-24,130.271759,430.863373,0.2666478317167213
2023-08-25,130.541458,433.900848,0.2386775736138576
2023-08-28,131.640198,436.652405,0.2130450261772408
2023-08-29,135.335999,442.964081,0.3444018458651181
2023-08-30,136.774353,444.788605,0.4705496886294227
2023-08-31,137.193878,444.137665,0.5570924242735021
2023-09-01,136.644501,444.966095,0.597490898138766
2023-09-05,136.554611,443.042969,0.6307213395310395
2023-09-06,135.216125,440.064636,0.6478488294726517
2023-09-07,136.045181,438.713562,0.6485498901960121
2023-09-08,137.044052,439.374268,0.6377829243976623
2023-09-11,137.583435,442.263885,0.6243127098958486
2023-09-12,135.915344,439.837799,0.6116966983240433
2023-09-13,137.343704,440.350616,0.609542858180685
2023-09-14,138.832016,444.147491,0.5990670859161319
2023-09-15,138.142807,438.796295,0.5770280749437227
2023-09-18,138.802063,439.053619,0.5517833345625442
2023-09-19,138.672195,438.143097,0.5149161702672098
2023-09-20,134.437012,434.115112,0.4905219377340404
2023-09-21,131.210693,426.93988,0.509691414088786
2023-09-22,131.100815,425.979919,0.5122122720069193
2023-09-25,132.01976,427.77124,0.5185129880250243
2023-09-26,129.302856,421.486725,0.5317260236470945
2023-09-27,131.310577,421.654968,0.5460948100492984
2023-09-28,132.978683,424.099487,0.5463131488042103
2023-09-29,131.700134,423.070221,0.5484157358917165
2023-10-02,135.016357,422.901947,0.5516840270828784
2023-10-03,133.148483,417.240997,0.5467579075717383
2023-10-04,136.115112,420.279297,0.5187623605133099
2023-10-05,135.835434,420.120941,0.4947188257243929
2023-10-06,138.572311,425.108978,0.4573847901937403
2023-10-09,139.341431,427.830597,0.4456382832388438
2023-10-10,139.041779,430.057404,0.4334660276046452
2023-10-11,141.538925,431.819061,0.4571729145573834
2023-10-12,140.130524,429.186493,0.4789289717389821
2023-10-13,138.422485,427.048767,0.4908766390240694
2023-10-16,140.330322,431.541931,0.492570288865536
2023-10-17,140.829742,431.522095,0.4944587253331387
2023-10-18,139.121689,425.772034,0.4974599532751567
2023-10-19,138.822021,422.031036,0.5172765226039321
2023-10-20,136.584579,416.845093,0.572802761167618
2023-10-23,137.743256,416.12262,0.6259241682351595
2023-10-24,139.960724,419.259918,0.6986280117673878
2023-10-25,126.526016,413.242645,0.7962743382911969
2023-10-26,123.29969,408.294189,0.7944546199805308
2023-10-27,123.259735,406.443512,0.7806280250460819
2023-10-30,125.607063,411.302856,0.756315242271615
2023-10-31,125.157578,413.885956,0.7354882502067603
2023-11-01,127.424995,418.299957,0.7040006253121489
2023-11-02,128.433853,426.316406,0.6712290830610206
2023-11-03,130.221802,430.205841,0.643436460168992
2023-11-06,131.300583,431.195526,0.6157406365328175
2023-11-07,132.249496,432.422729,0.5865941966275846
2023-11-08,133.108521,432.739441,0.5760886965548496
2023-11-09,131.540314,429.364624,0.5751960228660352
2023-11-10,133.907623,436.064789,0.5602612126462381
2023-11-13,133.488098,435.649109,0.5681033219360241
2023-11-14,135.276062,444.101013,0.5705590437478494
2023-11-15,136.224991,445.041199,0.5804616123679964
2023-11-16,138.542343,445.585541,0.5897693274429344
2023-11-17,136.784348,446.139771,0.6321019158293243
2023-11-20,137.763229,449.573975,0.6713828738823224
2023-11-21,138.462433,448.594177,0.7085189683435744
2023-11-22,139.860855,450.326111,0.7523539967640887
2023-11-24,138.062897,450.60321,0.7991096699076288
2023-11-27,137.893082,449.791687,0.8304438325054673
2023-11-28,138.462433,450.237061,0.8581594099549252
2023-11-29,136.244949,449.920319,0.8921817609598376
2023-11-30,133.767776,451.691895,0.9123319262048594
2023-12-01,133.168472,454.364044,0.9027662509009334
2023-12-04,130.481522,451.978882,0.8777526448305047
2023-12-05,132.239517,451.889832,0.8363250627408547
2023-12-06,131.280594,450.068817,0.8112807760843512
2023-12-07,138.292633,453.503021,0.7789641113613492
2023-12-08,136.48468,455.452698,0.7778032166680694
2023-12-11,134.54689,457.224243,0.7664246671085293
2023-12-12,133.488098,459.312439,0.7587608237858747
2023-12-13,133.817719,465.646454,0.7391724345141396
2023-12-14,133.048599,467.140869,0.7261273354865828
2023-12-15,133.687866,466.371704,0.7163113790233997
2023-12-18,137.034058,468.995087,0.6677164444390087
2023-12-19,137.943039,471.847015,0.6082863455972285
2023-12-20,139.501251,465.308472,0.5684578722966288
2023-12-21,141.638824,469.72049,0.5317887435398381
2023-12-22,142.55777,470.66449,0.5004330976169569
2023-12-26,142.657669,472.651886,0.4752516574955018
2023-12-27,141.279236,473.5065,0.3824953250221327
2023-12-28,141.119415,473.685333,0.3082726986071896
2023-12-29,140.769806,472.314026,0.2150776083852666
2024-01-02,139.401367,469.670776,0.1445031695309429
2024-01-03,140.200455,465.835144,0.0355354689184406
2024-01-04,137.883087,464.334625,-0.0972684769678434
2024-01-05,137.233841,464.970642,-0.2277056738511155
2024-01-08,140.37027,471.608521,-0.3733732123661491
2024-01-09,142.397949,470.893066,-0.4603473694833337
2024-01-10,143.636551,473.556152,-0.5173857194952644
2024-01-11,143.506699,473.347504,-0.5485863996757212
2024-01-12,144.07605,473.675385,-0.5783882501450136
2024-01-16,143.916229,471.936401,-0.5984641077122242
2024-01-17,142.727585,469.31308,-0.6070769963816314
2024-01-18,144.825195,473.486603,-0.6601872205346893
2024-01-19,147.801804,479.38916,-0.6414796516416724
2024-01-22,147.542114,480.40274,-0.5873313336392144
2024-01-23,148.511002,481.803833,-0.5004649764898446
2024-01-24,150.179108,482.330505,-0.4167083393818593
2024-01-25,153.465363,484.953857,-0.3029412998139351
2024-01-26,153.615189,484.337769,-0.1897886854570117
2024-01-29,154.664001,488.173401,-0.0675424143130379
2024-01-30,152.876038,487.795837,0.0692603349733217
2024-01-31,141.638824,479.836304,0.200049520966026
2024-02-01,142.547791,486.116516,0.2581649645565658
2024-02-02,143.376831,491.234039,0.2973800404588042
2024-02-05,144.765259,489.445374,0.3362214701735341
2024-02-06,145.24472,490.866364,0.3587076743564746
2024-02-07,146.51326,494.960388,0.3983400203307104
2024-02-08,147.052658,495.179016,0.4396121345841532
2024-02-09,150.049255,498.040863,0.4846579789221383
2024-02-12,148.560944,497.822235,0.5155863622516079
2024-02-13,146.203629,490.965698,0.5514188660664463
2024-02-14,146.972748,495.427429,0.5673552436396091
2024-02-15,143.776398,498.845764,0.5500866078537183
2024-02-16,141.598862,496.361511,0.5033404161341837
2024-02-20,142.038361,493.628845,0.4264767588737979
2024-02-21,143.676498,494.075958,0.3429125526132144
2024-02-22,145.154831,504.301117,0.2550662012252619
2024-02-23,145.124847,504.648926,0.18825100540431
2024-02-26,138.592285,502.800629,0.1477093708902074
2024-02-27,139.940765,503.734711,0.0845796383355983
2024-02-28,137.273788,503.06897,0.0311386559227623
2024-02-29,139.621109,504.877472,-0.0393018830189519
2024-03-01,137.92305,509.617371,-0.0755021879543221
2024-03-04,134.047455,509.070862,-0.1257419434726133
2024-03-05,133.62793,503.983154,-0.1868090153062828
2024-03-06,132.409317,506.536957,-0.2698235227107761
2024-03-07,135.086288,511.565033,-0.3126360902454411
2024-03-08,136.135071,508.494537,-0.2845130018775614
2024-03-11,138.782074,508.057312,-0.2683143292769593
2024-03-12,139.461288,513.522705,-0.2614711204414977
2024-03-13,140.610001,512.717712,-0.2027709538693931
2024-03-14,144.175934,511.704193,-0.1543310116151907
2024-03-15,142.008392,508.190521,-0.1121274559282299
2024-03-18,148.311218,511.210754,-0.0840233339427459
2024-03-19,147.751862,514.051636,0.0021727946012583
2024-03-20,149.509857,518.806274,0.0882167932563597
2024-03-21,148.570938,520.520752,0.1906489648339722
2024-03-22,151.597488,519.533936,0.2989488243633504
2024-03-25,150.978195,518.098572,0.3885334878184259
2024-03-26,151.527573,517.141663,0.4562478959088187
2024-03-27,151.767303,521.48761,0.5012074082086015
2024-03-28,152.086929,521.387939,0.5712861485377074
2024-04-01,156.322113,520.480835,0.6417843456225851
2024-04-02,155.692825,517.17157,0.6828751738175299
2024-04-03,156.192261,517.739685,0.7100815647339408
2024-04-04,151.767303,511.420105,0.7411093336320242
2024-04-05,153.76503,516.762878,0.7665875483920014
2024-04-08,155.962524,517.05188,0.8089127387999306
2024-04-09,157.960251,517.650024,0.8456833207653768
2024-04-10,157.480804,512.466736,0.8778891850680399
2024-04-11,160.607224,516.334229,0.8931924631337096
2024-04-12,159.009064,509.207245,0.9086431221356328
2024-04-15,156.152313,502.82785,0.916225874139198
2024-04-16,155.822678,501.910797,0.919559436452082
2024-04-17,156.701691,498.940369,0.91512468954447
2024-04-18,157.281021,497.913666,0.910547639187299
2024-04-19,155.542999,493.567688,0.901087655033342
2024-04-22,157.770462,498.113037,0.8750102309023285
2024-04-23,159.73822,504.023956,0.8613703663387666
2024-04-24,160.916885,503.784729,0.8660299138887568
2024-04-25,157.770462,501.870911,0.8688194367412972
2024-04-26,173.492569,506.62558,0.8831182702174213
2024-04-29,167.709152,508.419769,0.9011403802077612
2024-04-30,164.452866,500.365784,0.8942085082223019
2024-05-01,165.381805,498.741028,0.8833300969408608
2024-05-02,168.268524,503.405945,0.8700222582012485
2024-05-03,168.797928,509.645844,0.8680952168738215
2024-05-06,169.636963,514.908875,0.8680830033381397
2024-05-07,172.783371,515.477051,0.869299718886016
2024-05-08,170.965454,515.526855,0.8813213805067027
2024-05-09,171.384979,518.497253,0.8867096711994213
2024-05-10,170.096436,519.165161,0.8958261303300056
2024-05-13,170.705734,519.234863,0.8934396400200212
2024-05-14,171.734573,521.617188,0.8863901665074626
2024-05-15,173.682358,528.076416,0.884063106718606
